ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
R532,70.0,,,
R5600,79.0,,,
R5601,79.0,,,
R561,79.0,,,
R569,79.0,,,
R570,84.0,,,
R571,2.0,,,
R578,2.0,,,
R579,84.0,,,
R64,21.0,,,
R6510,2.0,,,
R6511,2.0,,,
R6520,2.0,,,
R6521,2.0,,,
S020XXA,167.0,,,
S020XXB,167.0,,,
S020XXS,167.0,,,
S02101A,167.0,,,
S02101B,167.0,,,
S02101S,167.0,,,
S02102A,167.0,,,
S02102B,167.0,,,
S02102S,167.0,,,
S02109A,167.0,,,
S02109B,167.0,,,
S02109S,167.0,,,
S02110A,167.0,,,
S02110B,167.0,,,
S02110S,167.0,,,
S02111A,167.0,,,
S02111B,167.0,,,
S02111S,167.0,,,
S02112A,167.0,,,
S02112B,167.0,,,
S02112S,167.0,,,
S02113A,167.0,,,
S02113B,167.0,,,
S02113S,167.0,,,
S02118A,167.0,,,
S02118B,167.0,,,
S02118S,167.0,,,
S02119A,167.0,,,
S02119B,167.0,,,
S02119S,167.0,,,
S0211AA,167.0,,,
S0211AB,167.0,,,
S0211AS,167.0,,,
S0211BA,167.0,,,
S0211BB,167.0,,,
S0211BS,167.0,,,
S0211CA,167.0,,,
S0211CB,167.0,,,
S0211CS,167.0,,,
S0211DA,167.0,,,
S0211DB,167.0,,,
S0211DS,167.0,,,
S0211EA,167.0,,,
S0211EB,167.0,,,
S0211ES,167.0,,,
S0211FA,167.0,,,
S0211FB,167.0,,,
S0211FS,167.0,,,
S0211GA,167.0,,,
S0211GB,167.0,,,
S0211GS,167.0,,,
S0211HA,167.0,,,
S0211HB,167.0,,,
S0211HS,167.0,,,
S02121A,167.0,,,
S02121B,167.0,,,
S02121S,167.0,,,
S02122A,167.0,,,
S02122B,167.0,,,
S02122S,167.0,,,
S02129A,167.0,,,
S02129B,167.0,,,
S02129S,167.0,,,
S0219XA,167.0,,,
S0219XB,167.0,,,
S0219XS,167.0,,,
S0230XA,167.0,,,
S0230XB,167.0,,,
S0230XS,167.0,,,
S0231XA,167.0,,,
S0231XB,167.0,,,
S0231XS,167.0,,,
S0232XA,167.0,,,
S0232XB,167.0,,,
S0232XS,167.0,,,
S02400A,167.0,,,
S02400B,167.0,,,
S02400S,167.0,,,
S02401A,167.0,,,
S02401B,167.0,,,
S02401S,167.0,,,
S02402A,167.0,,,
S02402B,167.0,,,
S02402S,167.0,,,
S0240AA,167.0,,,
S0240AB,167.0,,,
S0240AS,167.0,,,
S0240BA,167.0,,,
S0240BB,167.0,,,
S0240BS,167.0,,,
S0240CA,167.0,,,
S0240CB,167.0,,,
S0240CS,167.0,,,
S0240DA,167.0,,,
S0240DB,167.0,,,
S0240DS,167.0,,,
S0240EA,167.0,,,
S0240EB,167.0,,,
S0240ES,167.0,,,
S0240FA,167.0,,,
S0240FB,167.0,,,
S0240FS,167.0,,,
S02411A,167.0,,,
S02411B,167.0,,,
S02411S,167.0,,,
S02412A,167.0,,,
S02412B,167.0,,,
S02412S,167.0,,,
S02413A,167.0,,,
S02413B,167.0,,,
S02413S,167.0,,,
S0242XA,167.0,,,
S0242XB,167.0,,,
S0242XS,167.0,,,
S02600A,167.0,,,
S02600B,167.0,,,
S02600S,167.0,,,
S02601A,167.0,,,
S02601B,167.0,,,
S02601S,167.0,,,
S02602A,167.0,,,
S02602B,167.0,,,
S02602S,167.0,,,
S02609A,167.0,,,
S02609B,167.0,,,
S02609S,167.0,,,
S02610A,167.0,,,
S02610B,167.0,,,
S02610S,167.0,,,
S02611A,167.0,,,
S02611B,167.0,,,
S02611S,167.0,,,
S02612A,167.0,,,
S02612B,167.0,,,
S02612S,167.0,,,
S02620A,167.0,,,
S02620B,167.0,,,
S02620S,167.0,,,
S02621A,167.0,,,
S02621B,167.0,,,
S02621S,167.0,,,
S02622A,167.0,,,
S02622B,167.0,,,
S02622S,167.0,,,
S02630A,167.0,,,
S02630B,167.0,,,
S02630S,167.0,,,
S02631A,167.0,,,
S02631B,167.0,,,
S02631S,167.0,,,
S02632A,167.0,,,
S02632B,167.0,,,
S02632S,167.0,,,
S02640A,167.0,,,
S02640B,167.0,,,
S02640S,167.0,,,
S02641A,167.0,,,
S02641B,167.0,,,
S02641S,167.0,,,
S02642A,167.0,,,
S02642B,167.0,,,
S02642S,167.0,,,
S02650A,167.0,,,
S02650B,167.0,,,
S02650S,167.0,,,
S02651A,167.0,,,
S02651B,167.0,,,
S02651S,167.0,,,
S02652A,167.0,,,
S02652B,167.0,,,
S02652S,167.0,,,
S0266XA,167.0,,,
S0266XB,167.0,,,
S0266XS,167.0,,,
S02670A,167.0,,,
S02670B,167.0,,,
S02670S,167.0,,,
S02671A,167.0,,,
S02671B,167.0,,,
S02671S,167.0,,,
S02672A,167.0,,,
S02672B,167.0,,,
S02672S,167.0,,,
S0269XA,167.0,,,
S0269XB,167.0,,,
S0269XS,167.0,,,
S0280XA,167.0,,,
S0280XB,167.0,,,
S0280XS,167.0,,,
S0281XA,167.0,,,
S0281XB,167.0,,,
S0281XS,167.0,,,
S0282XA,167.0,,,
S0282XB,167.0,,,
S0282XS,167.0,,,
S02831A,167.0,,,
S02831B,167.0,,,
S02831S,167.0,,,
S02832A,167.0,,,
S02832B,167.0,,,
S02832S,167.0,,,
S02839A,167.0,,,
S02839B,167.0,,,
S02839S,167.0,,,
S02841A,167.0,,,
S02841B,167.0,,,
S02841S,167.0,,,
S02842A,167.0,,,
S02842B,167.0,,,
S02842S,167.0,,,
S02849A,167.0,,,
S02849B,167.0,,,
S02849S,167.0,,,
S0285XA,167.0,,,
S0285XB,167.0,,,
S0285XS,167.0,,,
S0291XA,167.0,,,
S0291XB,167.0,,,
S0291XS,167.0,,,
S0292XA,167.0,,,
S0292XB,167.0,,,
S0292XS,167.0,,,
S060X0S,167.0,,,
S060X1S,167.0,,,
S060X9S,167.0,,,
S060XAS,167.0,,,
S061X0A,167.0,,,
S061X0S,167.0,,,
S061X1A,167.0,,,
S061X1S,167.0,,,
S061X2A,167.0,,,
S061X2S,167.0,,,
S061X3A,166.0,,,
S061X3S,167.0,,,
S061X4A,166.0,,,
S061X4S,167.0,,,
S061X5A,166.0,,,
S061X5S,167.0,,,
S061X6A,166.0,,,
S061X6S,167.0,,,
S061X9A,167.0,,,
S061X9S,167.0,,,
S061XAA,167.0,,,
S061XAS,167.0,,,
S062X0A,167.0,,,
S062X0S,167.0,,,
S062X1A,167.0,,,
S062X1S,167.0,,,
S062X2A,167.0,,,
S062X2S,167.0,,,
S062X3A,166.0,,,
S062X3S,167.0,,,
S062X4A,166.0,,,
S062X4S,167.0,,,
S062X5A,166.0,,,
S062X5S,167.0,,,
S062X6A,166.0,,,
S062X6S,167.0,,,
S062X9A,167.0,,,
S062X9S,167.0,,,
S062XAA,167.0,,,
S062XAS,167.0,,,
S06300A,167.0,,,
S06300S,167.0,,,
S06301A,167.0,,,
S06301S,167.0,,,
S06302A,167.0,,,
S06302S,167.0,,,
S06303A,166.0,,,
S06303S,167.0,,,
S06304A,166.0,,,
S06304S,167.0,,,
S06305A,166.0,,,
S06305S,167.0,,,
S06306A,166.0,,,
S06306S,167.0,,,
S06309A,167.0,,,
S06309S,167.0,,,
S0630AA,167.0,,,
S0630AS,167.0,,,
S06310A,167.0,,,
S06310S,167.0,,,
S06311A,167.0,,,
S06311S,167.0,,,
S06312A,167.0,,,
S06312S,167.0,,,
S06313A,166.0,,,
S06313S,167.0,,,
S06314A,166.0,,,
S06314S,167.0,,,
S06315A,166.0,,,
S06315S,167.0,,,
S06316A,166.0,,,
S06316S,167.0,,,
S06319A,167.0,,,
S06319S,167.0,,,
S0631AA,167.0,,,
S0631AS,167.0,,,
S06320A,167.0,,,
S06320S,167.0,,,
S06321A,167.0,,,
S06321S,167.0,,,
S06322A,167.0,,,
S06322S,167.0,,,
S06323A,166.0,,,
S06323S,167.0,,,
S06324A,166.0,,,
S06324S,167.0,,,
S06325A,166.0,,,
S06325S,167.0,,,
S06326A,166.0,,,
S06326S,167.0,,,
S06329A,167.0,,,
S06329S,167.0,,,
S0632AA,167.0,,,
S0632AS,167.0,,,
S06330A,167.0,,,
S06330S,167.0,,,
S06331A,167.0,,,
S06331S,167.0,,,
S06332A,167.0,,,
S06332S,167.0,,,
S06333A,166.0,,,
S06333S,167.0,,,
S06334A,166.0,,,
S06334S,167.0,,,
S06335A,166.0,,,
S06335S,167.0,,,
S06336A,166.0,,,
S06336S,167.0,,,
S06339A,167.0,,,
S06339S,167.0,,,
S0633AA,167.0,,,
S0633AS,167.0,,,
S06340A,167.0,,,
S06340S,167.0,,,
S06341A,167.0,,,
S06341S,167.0,,,
S06342A,167.0,,,
S06342S,167.0,,,
S06343A,166.0,,,
S06343S,167.0,,,
S06344A,166.0,,,
S06344S,167.0,,,
S06345A,166.0,,,
S06345S,167.0,,,
S06346A,166.0,,,
S06346S,167.0,,,
S06349A,167.0,,,
S06349S,167.0,,,
S0634AA,167.0,,,
S0634AS,167.0,,,
S06350A,167.0,,,
S06350S,167.0,,,
S06351A,167.0,,,
S06351S,167.0,,,
S06352A,167.0,,,
S06352S,167.0,,,
S06353A,166.0,,,
S06353S,167.0,,,
S06354A,166.0,,,
S06354S,167.0,,,
S06355A,166.0,,,
S06355S,167.0,,,
S06356A,166.0,,,
S06356S,167.0,,,
S06359A,167.0,,,
S06359S,167.0,,,
S0635AA,167.0,,,
S0635AS,167.0,,,
S06360A,167.0,,,
S06360S,167.0,,,
S06361A,167.0,,,
S06361S,167.0,,,
S06362A,167.0,,,
S06362S,167.0,,,
S06363A,166.0,,,
S06363S,167.0,,,
S06364A,166.0,,,
S06364S,167.0,,,
S06365A,166.0,,,
S06365S,167.0,,,
S06366A,166.0,,,
S06366S,167.0,,,
S06369A,167.0,,,
S06369S,167.0,,,
S0636AA,167.0,,,
S0636AS,167.0,,,
S06370A,167.0,,,
S06370S,167.0,,,
S06371A,167.0,,,
S06371S,167.0,,,
S06372A,167.0,,,
S06372S,167.0,,,
S06373A,166.0,,,
S06373S,167.0,,,
S06374A,166.0,,,
S06374S,167.0,,,
S06375A,166.0,,,
S06375S,167.0,,,
S06376A,166.0,,,
S06376S,167.0,,,
S06379A,167.0,,,
S06379S,167.0,,,
S0637AA,167.0,,,
S0637AS,167.0,,,
S06380A,167.0,,,
S06380S,167.0,,,
S06381A,167.0,,,
S06381S,167.0,,,
S06382A,167.0,,,
S06382S,167.0,,,
S06383A,166.0,,,
S06383S,167.0,,,
S06384A,166.0,,,
S06384S,167.0,,,
S06385A,166.0,,,
S06385S,167.0,,,
S06386A,166.0,,,
S06386S,167.0,,,
S06389A,167.0,,,
S06389S,167.0,,,
S0638AA,167.0,,,
S0638AS,167.0,,,
S064X0A,167.0,,,
S064X0S,167.0,,,
S064X1A,167.0,,,
S064X1S,167.0,,,
S064X2A,167.0,,,
S064X2S,167.0,,,
S064X3A,166.0,,,
S064X3S,167.0,,,
S064X4A,166.0,,,
S064X4S,167.0,,,
S064X5A,166.0,,,
S064X5S,167.0,,,
S064X6A,166.0,,,
S064X6S,167.0,,,
S064X9A,167.0,,,
S064X9S,167.0,,,
S064XAA,167.0,,,
S064XAS,167.0,,,
S065X0A,167.0,,,
S065X0S,167.0,,,
S065X1A,167.0,,,
S065X1S,167.0,,,
S065X2A,167.0,,,
S065X2S,167.0,,,
S065X3A,166.0,,,
S065X3S,167.0,,,
S065X4A,166.0,,,
S065X4S,167.0,,,
S065X5A,166.0,,,
S065X5S,167.0,,,
S065X6A,166.0,,,
S065X6S,167.0,,,
S065X9A,167.0,,,
S065X9S,167.0,,,
S065XAA,167.0,,,
S065XAS,167.0,,,
S066X0A,167.0,,,
S066X0S,167.0,,,
S066X1A,167.0,,,
S066X1S,167.0,,,
S066X2A,167.0,,,
S066X2S,167.0,,,
S066X3A,166.0,,,
S066X3S,167.0,,,
S066X4A,166.0,,,
S066X4S,167.0,,,
S066X5A,166.0,,,
S066X5S,167.0,,,
S066X6A,166.0,,,
S066X6S,167.0,,,
S066X9A,167.0,,,
S066X9S,167.0,,,
S066XAA,167.0,,,
S066XAS,167.0,,,
S06810A,167.0,,,
S06810S,167.0,,,
S06811A,167.0,,,
S06811S,167.0,,,
S06812A,167.0,,,
S06812S,167.0,,,
S06813A,166.0,,,
S06813S,167.0,,,
S06814A,166.0,,,
S06814S,167.0,,,
S06815A,166.0,,,
S06815S,167.0,,,
S06816A,166.0,,,
S06816S,167.0,,,
S06819A,167.0,,,
S06819S,167.0,,,
S0681AA,167.0,,,
S0681AS,167.0,,,
S06820A,167.0,,,
S06820S,167.0,,,
S06821A,167.0,,,
S06821S,167.0,,,
S06822A,167.0,,,
S06822S,167.0,,,
S06823A,166.0,,,
S06823S,167.0,,,
S06824A,166.0,,,
S06824S,167.0,,,
S06825A,166.0,,,
S06825S,167.0,,,
S06826A,166.0,,,
S06826S,167.0,,,
S06829A,167.0,,,
S06829S,167.0,,,
S0682AA,167.0,,,
S0682AS,167.0,,,
S06890A,167.0,,,
S06890S,167.0,,,
S06891A,167.0,,,
S06891S,167.0,,,
S06892A,167.0,,,
S06892S,167.0,,,
S06893A,166.0,,,
S06893S,167.0,,,
S06894A,166.0,,,
S06894S,167.0,,,
S06895A,166.0,,,
S06895S,167.0,,,
S06896A,166.0,,,
S06896S,167.0,,,
S06899A,167.0,,,
S06899S,167.0,,,
S0689AA,167.0,,,
S0689AS,167.0,,,
S068A0A,167.0,,,
S068A0S,167.0,,,
S068A1A,167.0,,,
S068A1S,167.0,,,
S068A2A,167.0,,,
S068A2S,167.0,,,
S068A3A,166.0,,,
S068A3S,167.0,,,
S068A4A,166.0,,,
S068A4S,167.0,,,
S068A5A,166.0,,,
S068A5S,167.0,,,
S068A6A,166.0,,,
S068A6S,167.0,,,
S068A9A,167.0,,,
S068A9S,167.0,,,
S068AAA,167.0,,,
S068AAS,167.0,,,
S069X0A,167.0,,,
S069X0S,167.0,,,
S069X1A,167.0,,,
S069X1S,167.0,,,
S069X2A,167.0,,,
S069X2S,167.0,,,
S069X3A,166.0,,,
S069X3S,167.0,,,
S069X4A,166.0,,,
S069X4S,167.0,,,
S069X5A,166.0,,,
S069X5S,167.0,,,
S069X6A,166.0,,,
S069X6S,167.0,,,
S069X9A,167.0,,,
S069X9S,167.0,,,
S069XAA,167.0,,,
S069XAS,167.0,,,
S06A0XA,167.0,,,
S06A0XS,167.0,,,
S06A1XA,167.0,,,
S06A1XS,167.0,,,
S12000A,169.0,,,
S12000B,169.0,,,
S12001A,169.0,,,
S12001B,169.0,,,
S1201XA,169.0,,,
S1201XB,169.0,,,
S1202XA,169.0,,,
S1202XB,169.0,,,
S12030A,169.0,,,
S12030B,169.0,,,
S12031A,169.0,,,
S12031B,169.0,,,
S12040A,169.0,,,
S12040B,169.0,,,
S12041A,169.0,,,
S12041B,169.0,,,
S12090A,169.0,,,
S12090B,169.0,,,
S12091A,169.0,,,
S12091B,169.0,,,
S12100A,169.0,,,
S12100B,169.0,,,
S12101A,169.0,,,
S12101B,169.0,,,
S12110A,169.0,,,
S12110B,169.0,,,
S12111A,169.0,,,
S12111B,169.0,,,
S12112A,169.0,,,
S12112B,169.0,,,
S12120A,169.0,,,
S12120B,169.0,,,
S12121A,169.0,,,
S12121B,169.0,,,
S12130A,169.0,,,
S12130B,169.0,,,
S12131A,169.0,,,
S12131B,169.0,,,
S1214XA,169.0,,,
S1214XB,169.0,,,
S12150A,169.0,,,
S12150B,169.0,,,
S12151A,169.0,,,
S12151B,169.0,,,
S12190A,169.0,,,
S12190B,169.0,,,
S12191A,169.0,,,
S12191B,169.0,,,
S12200A,169.0,,,
S12200B,169.0,,,
S12201A,169.0,,,
S12201B,169.0,,,
S12230A,169.0,,,
S12230B,169.0,,,
S12231A,169.0,,,
S12231B,169.0,,,
S1224XA,169.0,,,
S1224XB,169.0,,,
S12250A,169.0,,,
S12250B,169.0,,,
S12251A,169.0,,,
S12251B,169.0,,,
S12290A,169.0,,,
S12290B,169.0,,,
S12291A,169.0,,,
S12291B,169.0,,,
S12300A,169.0,,,
S12300B,169.0,,,
S12301A,169.0,,,
S12301B,169.0,,,
S12330A,169.0,,,
S12330B,169.0,,,
S12331A,169.0,,,
S12331B,169.0,,,
S1234XA,169.0,,,
S1234XB,169.0,,,
S12350A,169.0,,,
S12350B,169.0,,,
S12351A,169.0,,,
S12351B,169.0,,,
S12390A,169.0,,,
S12390B,169.0,,,
S12391A,169.0,,,
S12391B,169.0,,,
S12400A,169.0,,,
S12400B,169.0,,,
S12401A,169.0,,,
S12401B,169.0,,,
S12430A,169.0,,,
S12430B,169.0,,,
S12431A,169.0,,,
S12431B,169.0,,,
S1244XA,169.0,,,
S1244XB,169.0,,,
S12450A,169.0,,,
S12450B,169.0,,,
S12451A,169.0,,,
S12451B,169.0,,,
S12490A,169.0,,,
S12490B,169.0,,,
S12491A,169.0,,,
S12491B,169.0,,,
S12500A,169.0,,,
S12500B,169.0,,,
S12501A,169.0,,,
S12501B,169.0,,,
S12530A,169.0,,,
S12530B,169.0,,,
S12531A,169.0,,,
S12531B,169.0,,,
S1254XA,169.0,,,
S1254XB,169.0,,,
S12550A,169.0,,,
S12550B,169.0,,,
S12551A,169.0,,,
S12551B,169.0,,,
S12590A,169.0,,,
S12590B,169.0,,,
S12591A,169.0,,,
S12591B,169.0,,,
S12600A,169.0,,,
S12600B,169.0,,,
S12601A,169.0,,,
S12601B,169.0,,,
S12630A,169.0,,,
S12630B,169.0,,,
S12631A,169.0,,,
S12631B,169.0,,,
S1264XA,169.0,,,
S1264XB,169.0,,,
S12650A,169.0,,,
S12650B,169.0,,,
S12651A,169.0,,,
S12651B,169.0,,,
S12690A,169.0,,,
S12690B,169.0,,,
S12691A,169.0,,,
S12691B,169.0,,,
S128XXA,169.0,,,
S129XXA,169.0,,,
S140XXA,72.0,,,
S140XXD,72.0,,,
S140XXS,72.0,,,
S14101A,72.0,,,
S14101D,72.0,,,
S14101S,72.0,,,
S14102A,72.0,,,
S14102D,72.0,,,
S14102S,72.0,,,
S14103A,72.0,,,
S14103D,72.0,,,
S14103S,72.0,,,
S14104A,72.0,,,
S14104D,72.0,,,
S14104S,72.0,,,
S14105A,72.0,,,
S14105D,72.0,,,
S14105S,72.0,,,
S14106A,72.0,,,
S14106D,72.0,,,
S14106S,72.0,,,
S14107A,72.0,,,
S14107D,72.0,,,
S14107S,72.0,,,
S14108A,72.0,,,
S14108D,72.0,,,
S14108S,72.0,,,
S14109A,72.0,,,
S14109D,72.0,,,
S14109S,72.0,,,
S14111A,70.0,,,
S14111D,70.0,,,
S14111S,70.0,,,
S14112A,70.0,,,
S14112D,70.0,,,
S14112S,70.0,,,
S14113A,70.0,,,
S14113D,70.0,,,
S14113S,70.0,,,
S14114A,70.0,,,
S14114D,70.0,,,
S14114S,70.0,,,
S14115A,70.0,,,
S14115D,70.0,,,
S14115S,70.0,,,
S14116A,70.0,,,
S14116D,70.0,,,
S14116S,70.0,,,
S14117A,70.0,,,
S14117D,70.0,,,
S14117S,70.0,,,
S14118A,70.0,,,
S14118D,70.0,,,
S14118S,70.0,,,
S14119A,70.0,,,
S14119D,70.0,,,
S14119S,70.0,,,
S14121A,72.0,,,
S14121D,72.0,,,
S14121S,72.0,,,
S14122A,72.0,,,
S14122D,72.0,,,
S14122S,72.0,,,
S14123A,72.0,,,
S14123D,72.0,,,
S14123S,72.0,,,
S14124A,72.0,,,
S14124D,72.0,,,
S14124S,72.0,,,
S14125A,72.0,,,
S14125D,72.0,,,
S14125S,72.0,,,
S14126A,72.0,,,
S14126D,72.0,,,
S14126S,72.0,,,
S14127A,72.0,,,
S14127D,72.0,,,
S14127S,72.0,,,
S14128A,72.0,,,
S14128D,72.0,,,
S14128S,72.0,,,
S14129A,72.0,,,
S14129D,72.0,,,
S14129S,72.0,,,
S14131A,72.0,,,
S14131D,72.0,,,
S14131S,72.0,,,
S14132A,72.0,,,
S14132D,72.0,,,
S14132S,72.0,,,
S14133A,72.0,,,
S14133D,72.0,,,
S14133S,72.0,,,
S14134A,72.0,,,
S14134D,72.0,,,
S14134S,72.0,,,
S14135A,72.0,,,
S14135D,72.0,,,
S14135S,72.0,,,
S14136A,72.0,,,
S14136D,72.0,,,
S14136S,72.0,,,
S14137A,72.0,,,
S14137D,72.0,,,
S14137S,72.0,,,
S14138A,72.0,,,
S14138D,72.0,,,
S14138S,72.0,,,
S14139A,72.0,,,
S14139D,72.0,,,
S14139S,72.0,,,
S14141A,72.0,,,
S14141D,72.0,,,
S14141S,72.0,,,
S14142A,72.0,,,
S14142D,72.0,,,
S14142S,72.0,,,
S14143A,72.0,,,
S14143D,72.0,,,
S14143S,72.0,,,
S14144A,72.0,,,
S14144D,72.0,,,
S14144S,72.0,,,
S14145A,72.0,,,
S14145D,72.0,,,
S14145S,72.0,,,
S14146A,72.0,,,
S14146D,72.0,,,
S14146S,72.0,,,
S14147A,72.0,,,
S14147D,72.0,,,
S14147S,72.0,,,
S14148A,72.0,,,
S14148D,72.0,,,
S14148S,72.0,,,
S14149A,72.0,,,
S14149D,72.0,,,
S14149S,72.0,,,
S14151A,72.0,,,
S14151D,72.0,,,
S14151S,72.0,,,
S14152A,72.0,,,
S14152D,72.0,,,
S14152S,72.0,,,
S14153A,72.0,,,
S14153D,72.0,,,
S14153S,72.0,,,
S14154A,72.0,,,
S14154D,72.0,,,
S14154S,72.0,,,
S14155A,72.0,,,
S14155D,72.0,,,
S14155S,72.0,,,
S14156A,72.0,,,
S14156D,72.0,,,
S14156S,72.0,,,
S14157A,72.0,,,
S14157D,72.0,,,
S14157S,72.0,,,
S14158A,72.0,,,
S14158D,72.0,,,
S14158S,72.0,,,
S14159A,72.0,,,
S14159D,72.0,,,
S14159S,72.0,,,
S22000A,169.0,,,
S22000B,169.0,,,
S22001A,169.0,,,
S22001B,169.0,,,
S22002A,169.0,,,
S22002B,169.0,,,
S22008A,169.0,,,
S22008B,169.0,,,
S22009A,169.0,,,
S22009B,169.0,,,
S22010A,169.0,,,
S22010B,169.0,,,
S22011A,169.0,,,
S22011B,169.0,,,
S22012A,169.0,,,
S22012B,169.0,,,
S22018A,169.0,,,
S22018B,169.0,,,
S22019A,169.0,,,
S22019B,169.0,,,
S22020A,169.0,,,
S22020B,169.0,,,
S22021A,169.0,,,
S22021B,169.0,,,
S22022A,169.0,,,
S22022B,169.0,,,
S22028A,169.0,,,
S22028B,169.0,,,
S22029A,169.0,,,
S22029B,169.0,,,
S22030A,169.0,,,
S22030B,169.0,,,
S22031A,169.0,,,
S22031B,169.0,,,
S22032A,169.0,,,
S22032B,169.0,,,
S22038A,169.0,,,
S22038B,169.0,,,
S22039A,169.0,,,
S22039B,169.0,,,
S22040A,169.0,,,
S22040B,169.0,,,
S22041A,169.0,,,
S22041B,169.0,,,
S22042A,169.0,,,
S22042B,169.0,,,
S22048A,169.0,,,
S22048B,169.0,,,
S22049A,169.0,,,
S22049B,169.0,,,
S22050A,169.0,,,
S22050B,169.0,,,
S22051A,169.0,,,
S22051B,169.0,,,
S22052A,169.0,,,
S22052B,169.0,,,
S22058A,169.0,,,
S22058B,169.0,,,
S22059A,169.0,,,
S22059B,169.0,,,
S22060A,169.0,,,
S22060B,169.0,,,
S22061A,169.0,,,
S22061B,169.0,,,
S22062A,169.0,,,
S22062B,169.0,,,
S22068A,169.0,,,
S22068B,169.0,,,
S22069A,169.0,,,
S22069B,169.0,,,
S22070A,169.0,,,
S22070B,169.0,,,
S22071A,169.0,,,
S22071B,169.0,,,
S22072A,169.0,,,
S22072B,169.0,,,
S22078A,169.0,,,
S22078B,169.0,,,
S22079A,169.0,,,
S22079B,169.0,,,
S22080A,169.0,,,
S22080B,169.0,,,
S22081A,169.0,,,
S22081B,169.0,,,
S22082A,169.0,,,
S22082B,169.0,,,
S22088A,169.0,,,
S22088B,169.0,,,
S22089A,169.0,,,
S22089B,169.0,,,
S240XXA,72.0,,,
S240XXD,72.0,,,
S240XXS,72.0,,,
S24101A,72.0,,,
S24101D,72.0,,,
S24101S,72.0,,,
S24102A,72.0,,,
S24102D,72.0,,,
S24102S,72.0,,,
S24103A,72.0,,,
S24103D,72.0,,,
S24103S,72.0,,,
S24104A,72.0,,,
S24104D,72.0,,,
S24104S,72.0,,,
S24109A,72.0,,,
S24109D,72.0,,,
S24109S,72.0,,,
S24111A,71.0,,,
S24111D,71.0,,,
S24111S,71.0,,,
S24112A,71.0,,,
S24112D,71.0,,,
S24112S,71.0,,,
S24113A,71.0,,,
S24113D,71.0,,,
S24113S,71.0,,,
S24114A,71.0,,,
S24114D,71.0,,,
S24114S,71.0,,,
S24119A,71.0,,,
S24119D,71.0,,,
S24119S,71.0,,,
S24131A,72.0,,,
S24131D,72.0,,,
S24131S,72.0,,,
S24132A,72.0,,,
S24132D,72.0,,,
S24132S,72.0,,,
S24133A,72.0,,,
S24133D,72.0,,,
S24133S,72.0,,,
S24134A,72.0,,,
S24134D,72.0,,,
S24134S,72.0,,,
S24139A,72.0,,,
S24139D,72.0,,,
S24139S,72.0,,,
S24141A,72.0,,,
S24141D,72.0,,,
S24141S,72.0,,,
S24142A,72.0,,,
S24142D,72.0,,,
S24142S,72.0,,,
S24143A,72.0,,,
S24143D,72.0,,,
S24143S,72.0,,,
S24144A,72.0,,,
S24144D,72.0,,,
S24144S,72.0,,,
S24149A,72.0,,,
S24149D,72.0,,,
S24149S,72.0,,,
S24151A,72.0,,,
S24151D,72.0,,,
S24151S,72.0,,,
S24152A,72.0,,,
S24152D,72.0,,,
S24152S,72.0,,,
S24153A,72.0,,,
S24153D,72.0,,,
S24153S,72.0,,,
S24154A,72.0,,,
S24154D,72.0,,,
S24154S,72.0,,,
S24159A,72.0,,,
S24159D,72.0,,,
S24159S,72.0,,,
S32000A,169.0,,,
S32000B,169.0,,,
S32001A,169.0,,,
S32001B,169.0,,,
S32002A,169.0,,,
S32002B,169.0,,,
S32008A,169.0,,,
S32008B,169.0,,,
S32009A,169.0,,,
S32009B,169.0,,,
S32010A,169.0,,,
S32010B,169.0,,,
S32011A,169.0,,,
S32011B,169.0,,,
S32012A,169.0,,,
S32012B,169.0,,,
S32018A,169.0,,,
S32018B,169.0,,,
S32019A,169.0,,,
S32019B,169.0,,,
S32020A,169.0,,,
S32020B,169.0,,,
S32021A,169.0,,,
S32021B,169.0,,,
S32022A,169.0,,,
S32022B,169.0,,,
S32028A,169.0,,,
S32028B,169.0,,,
S32029A,169.0,,,
S32029B,169.0,,,
S32030A,169.0,,,
S32030B,169.0,,,
S32031A,169.0,,,
S32031B,169.0,,,
S32032A,169.0,,,
S32032B,169.0,,,
S32038A,169.0,,,
S32038B,169.0,,,
S32039A,169.0,,,
S32039B,169.0,,,
S32040A,169.0,,,
S32040B,169.0,,,
S32041A,169.0,,,
S32041B,169.0,,,
S32042A,169.0,,,
S32042B,169.0,,,
S32048A,169.0,,,
S32048B,169.0,,,
S32049A,169.0,,,
S32049B,169.0,,,
S32050A,169.0,,,
S32050B,169.0,,,
S32051A,169.0,,,
S32051B,169.0,,,
S32052A,169.0,,,
S32052B,169.0,,,
S32058A,169.0,,,
S32058B,169.0,,,
S32059A,169.0,,,
S32059B,169.0,,,
S3210XA,169.0,,,
S3210XB,169.0,,,
S32110A,169.0,,,
S32110B,169.0,,,
S32111A,169.0,,,
S32111B,169.0,,,
S32112A,169.0,,,
S32112B,169.0,,,
S32119A,169.0,,,
S32119B,169.0,,,
S32120A,169.0,,,
S32120B,169.0,,,
S32121A,169.0,,,
S32121B,169.0,,,
S32122A,169.0,,,
S32122B,169.0,,,
S32129A,169.0,,,
S32129B,169.0,,,
S32130A,169.0,,,
S32130B,169.0,,,
S32131A,169.0,,,
S32131B,169.0,,,
