,,,,,,,,MSAG  Services,,,,,,,Fund Code,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,FSX0,SSX0,SBTP,FMDC,FDUA,SMDC,SDUA,SUNI,SGMB,SCFD,SEMR,FXAO,FMCO,,,,
,PRF,,,90834,HE,GT,,,,,,Individual Therapy (45 Minutes) MD Only - Telehealth,MH/SUD/GAM,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,90834,HE,UB,,,,,,Individual Therapy (45 Minutes) MD Only,MH/SUD/GAM,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99202,HE,,,"90833
90836
90838","HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99203,HE,,,"90833
90836
90838","HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99204,HE,,,"90833
90836
90838","HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99205,HE,,,"90833
90836
90838
99417","HE
HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99211,HE,,,"90833
90836
90838","HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99212,HE,,,"90833
90836
90838","HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99213,HE,,,"90833
90836
90838","HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99214,HE,,,"90833
90836
90838","HE
HE
HE",,,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99215,HE,,,"90833
90836
90838
99417","HE
HE
HE
HE","GT
GT
GT
GT",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99202,HE,GT,,"90833
90836
90838","HE
HE
HE","GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99203,HE,GT,,"90833
90836
90838","HE
HE
HE","GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99204,HE,GT,,"90833
90836
90838","HE
HE
HE","GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99205,HE,GT,,"90833
90836
90838
99417","HE
HE
HE
HE","GT
GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99211,HE,GT,,"90833
90836
90838","HE
HE
HE","GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99212,HE,GT,,"90833
90836
90838","HE
HE
HE","GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99213,HE,GT,,"90833
90836
90838","HE
HE
HE","GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99214,HE,GT,,"90833
90836
90838","HE
HE
HE","GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99215,HE,GT,,"90833
90836
90838
99417","HE
HE
HE
HE","GT
GT
GT
GT",,Evaluation and Management - Telehealth,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99202,HE,UB,,"90833
90836
90838","HE
HE
HE","UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99203,HE,UB,,"90833
90836
90838","HE
HE
HE","UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99204,HE,UB,,"90833
90836
90838","HE
HE
HE","UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99205,HE,UB,,"90833
90836
90838
99417","HE
HE
HE
HE","UB
UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99211,HE,UB,,"90833
90836
90838","HE
HE
HE","UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99212,HE,UB,,"90833
90836
90838","HE
HE
HE","UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99213,HE,UB,,"90833
90836
90838","HE
HE
HE","UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99214,HE,UB,,"90833
90836
90838","HE
HE
HE","UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,PRF,,,99215,HE,UB,,"90833
90836
90838
99417","HE
HE
HE
HE","UB
UB
UB
UB",,Evaluation and Management,MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,No,N/C,N/C,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
Inpatient Professional Billing Codes,IPS,,,99221,,,,"90833
90836
90838",,,,Initial Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99222,,,,"90833
90836
90838",,,,Initial Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99223,,,,"90833
90836
90838
99418",,,,Initial Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99231,,,,"90833
90836
90838",,,,Subsequent Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99231,GT,,,"90833
90836
90838","GT
GT
GT",,,Subsequent Hospital Care - Attending Physician Only - Telehealth,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99232,,,,"90833
90836
90838",,,,Subsequent Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99232,GT,,,"90833
90836
90838","GT
GT
GT",,,Subsequent Hospital Care - Attending Physician Only - Telehealth,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99233,,,,"90833
90836
90838
99418",,,,Subsequent Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99233,GT,,,"90833
90836
90838
99418","GT
GT
GT
GT",,,Subsequent Hospital Care - Attending Physician Only - Telehealth,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99238,,,,"90833
90836
90838",,,,Discharge Day Management - MD Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99239,,,,"90833
90836
90838",,,,Discharge Day Management - MD Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99252,,,,"90833
90836
90838",,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99252,GT,,,"90833
90836
90838","GT
GT
GT",,,Initial Inpatient Consultation - Physician Only - Telehealth,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99253,,,,"90833
90836
90838",,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99253,GT,,,"90833
90836
90838","GT
GT
GT",,,Initial Inpatient Consultation - Physician Only - Telehealth,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99254,,,,"90833
90836
90838",,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99254,GT,,,"90833
90836
90838","GT
GT
GT",,,Initial Inpatient Consultation - Physician Only - Telehealth,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99255,,,,"90833
90836
90838
99418",,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99255,GT,,,"90833
90836
90838
99418","GT
GT
GT
GT",,,Initial Inpatient Consultation - Physician Only - Telehealth,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required. Check for facility auth on file (YD hold code).,,X,
,IPS,,,99221,MF,,,"90833
90836
90838",MF,,,Initial Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99222,MF,,,"90833
90836
90838",MF,,,Initial Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99223,MF,,,"90833
90836
90838
99418",MF,,,Initial Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99231,MF,,,"90833
90836
90838",MF,,,Subsequent Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99232,MF,,,"90833
90836
90838",MF,,,Subsequent Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99233,MF,,,"90833
90836
90838
99418",MF,,,Subsequent Hospital Care - Attending Physician Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99238,MF,,,"90833
90836
90838",MF,,,Discharge Day Management - MD Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99239,MF,,,"90833
90836
90838",MF,,,Discharge Day Management - MD Only,MH/SUD,,"21, 22, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99252,MF,,,"90833
90836
90838",MF,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99253,MF,,,"90833
90836
90838",MF,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99254,MF,,,"90833
90836
90838",MF,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
,IPS,,,99255,MF,,,"90833
90836
90838
99418",MF,,,Initial Inpatient Consultation - Physician Only,MH/SUD,No DX restriction for Non-BH MDs only,"21, 22, 31, 32, 51, 52",Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,N/C,N/C,No,No,No,No,N/C,N/C,N/C,N/C,No,N/C,Not required,,X,
Outpatient Therapy Services,TN1,,,90791,,,,,,,,Psychiatric Diagnostic Interview - no medical services,MH/SUD/GAM/AUT,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required,,X,
,TN1,,,90792,,,,,,,,Psychiatric Diagnostic Interview--medical services,MH/SUD/GAM/AUT,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required,,X,
,TN1,,,90791,GT,,,,,,,Psychiatric Diagnostic Interview- no medical services -Telehealth  ,MH/SUD/GAM/AUT,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required,,X,
,TN1,,,90792,GT,,,,,,,Psychiatric Diagnostic Interview medical services - Telehealth ,MH/SUD/GAM/AUT,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required,,X,
,TN1,,,90791,UB,,,,,,,Psychiatric Diagnostic Interview - no medical services,MH/SUD/GAM/AUT,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required,,X,
,TN1,,,90792,UB,,,,,,,Psychiatric Diagnostic Interview--medical services,MH/SUD/GAM/AUT,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,No,N/C,N/C,N/C,N/C,Not required,,X,
,TN4,,,90791,22,,,,,,,Psychiatric Diagnostic Interview - no medical services,MH/SUD,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,TN4,,,90792,22,,,,,,,Psychiatric Diagnostic Interview--medical services,MH/SUD,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,TN4,,,90791,22,GT,,,,,,Psychiatric Diagnostic Interview - no medical services - Telehealth ,MH/SUD,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,TN4,,,90792,22,GT,,,,,,Psychiatric Diagnostic Interview--medical services - Telehealth ,MH/SUD,,"03, 11, 12, 21, 22, 31, 32, 33, 51, 53, 62, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,N/C,N/C,N/C,No,No,No,No,No,N/C,N/C,N/C,N/C,N/C,Not required,,X,
,TIN,,,90832,,,,,,,,Individual Psychotherapy (30 Minutes),MH/SUD/GAM,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,Yes,No,Yes,No,Yes,Yes,N/C,N/C,N/C,N/C,"Carelon BH
For POS 21 & 51 only:  Check for facility auth on file (YD hold code). See Additional Info tab.",,X,
,TIN,,,90832,GT,,,,,,,Individual Psychotherapy (30 Minutes) - Telehealth,MH/SUD/GAM,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,Yes,No,Yes,No,Yes,Yes,N/C,N/C,N/C,N/C,"Carelon BH
For POS 21 & 51 only:  Check for facility auth on file (YD hold code). See Additional Info tab.",,X,
,TIN,,,90832,UB,,,,,,,Individual Psychotherapy (30 Minutes),MH/SUD/GAM,,"03, 11, 12, 21, 22, 31, 32, 51, 53
(POS 21/51 not cov'd for SUNI fund)",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,Yes,No,Yes,No,Yes,Yes,N/C,N/C,N/C,N/C,"Carelon BH
For POS 21 & 51 only:  Check for facility auth on file (YD hold code). See Additional Info tab.",,X,
,TIN,,,99202,,,,"90833
90836
90838",,,,"Med Eval/Mgmt. with Individual Psychotherapy (Add on codes add 30 or 45 or 60 Minutes) 
(90838 allowed for OMHCs only)",MH/SUD/GAM,,"03, 11, 12, 22, 53, 71, 72",No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,N/C,N/C,N/C,Yes,No,Yes,No,Yes,Yes,N/C,N/C,N/C,N/C,Carelon BH,,X,
