ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
M8789,92.0,,,
M879,92.0,,,
M8960,92.0,,,
M89611,92.0,,,
M89612,92.0,,,
M89619,92.0,,,
M89621,92.0,,,
M89622,92.0,,,
M89629,92.0,,,
M89631,92.0,,,
M89632,92.0,,,
M89639,92.0,,,
M89641,92.0,,,
M89642,92.0,,,
M89649,92.0,,,
M89651,92.0,,,
M89652,92.0,,,
M89659,92.0,,,
M89661,92.0,,,
M89662,92.0,,,
M89669,92.0,,,
M89671,92.0,,,
M89672,92.0,,,
M89679,92.0,,,
M8968,92.0,,,
M8969,92.0,,,
M9050,92.0,,,
M90511,92.0,,,
M90512,92.0,,,
M90519,92.0,,,
M90521,92.0,,,
M90522,92.0,,,
M90529,92.0,,,
M90531,92.0,,,
M90532,92.0,,,
M90539,92.0,,,
M90541,92.0,,,
M90542,92.0,,,
M90549,92.0,,,
M90551,92.0,,,
M90552,92.0,,,
M90559,92.0,,,
M90561,92.0,,,
M90562,92.0,,,
M90569,92.0,,,
M90571,92.0,,,
M90572,92.0,,,
M90579,92.0,,,
M9058,92.0,,,
M9059,92.0,,,
M9701XA,402.0,,,
M9702XA,402.0,,,
N1830,329.0,,,
N1831,329.0,,,
N1832,328.0,,,
N184,327.0,,,
N185,326.0,,,
N186,326.0,,,
N493,92.0,,,
N7682,92.0,,,
P0270,2.0,,,
P040,137.0,,age < 2,
P0411,137.0,,age < 2,
P0412,137.0,,age < 2,
P0413,137.0,,age < 2,
P0414,137.0,,age < 2,
P0415,137.0,,age < 2,
P0416,137.0,,age < 2,
P0417,137.0,,age < 2,
P0418,137.0,,age < 2,
P0419,137.0,,age < 2,
P041A,137.0,,age < 2,
P042,137.0,,age < 2,
P043,137.0,,age < 2,
P0440,137.0,,age < 2,
P0441,137.0,,age < 2,
P0442,137.0,,age < 2,
P0449,137.0,,age < 2,
P045,137.0,,age < 2,
P046,137.0,,age < 2,
P0481,137.0,,age < 2,
P0489,137.0,,age < 2,
P049,137.0,,age < 2,
P100,248.0,,,
P101,248.0,,,
P102,248.0,,,
P103,248.0,,,
P104,248.0,,,
P108,248.0,,,
P109,248.0,,,
P110,248.0,,,
P111,248.0,,,
P112,248.0,,,
P115,182.0,,,
P122,399.0,,,
P220,213.0,,,
P260,213.0,,,
P261,213.0,,,
P268,213.0,,,
P269,213.0,,,
P270,213.0,,age < 2,
P271,213.0,,age < 2,
P278,213.0,,age < 2,
P279,213.0,,age < 2,
P280,213.0,,,
P2810,213.0,,,
P2811,213.0,,,
P2819,213.0,,,
P285,213.0,,,
P2881,212.0,,,
P290,225.0,,,
P2981,213.0,,,
P360,2.0,,,
P3610,2.0,,,
P3619,2.0,,,
P362,2.0,,,
P3630,2.0,,,
P3639,2.0,,,
P364,2.0,,,
P365,2.0,,,
P368,2.0,,,
P369,2.0,,,
P520,248.0,,,
P521,248.0,,,
P5221,248.0,,,
P5222,248.0,,,
P523,248.0,,,
P524,248.0,,,
P525,248.0,,,
P526,248.0,,,
P528,248.0,,,
P529,248.0,,,
P550,109.0,,,
P551,109.0,,,
P558,109.0,,,
P559,109.0,,,
P560,109.0,,,
P5690,109.0,,,
P5699,109.0,,,
P570,192.0,,,
P578,192.0,,,
P579,192.0,,,
P771,78.0,,,
P772,78.0,,,
P773,78.0,,,
P779,78.0,,,
P780,78.0,,,
P90,201.0,,,
P910,202.0,,,
P911,202.0,,,
P912,202.0,,,
P913,202.0,,,
P914,202.0,,,
P915,202.0,,,
P9160,202.0,,,
P9161,202.0,,,
P9162,202.0,,,
P9163,202.0,,,
P91811,202.0,,,
P91819,202.0,,,
P91821,249.0,,,
P91822,249.0,,,
P91823,249.0,,,
P91829,249.0,,,
P9188,202.0,,,
P919,202.0,,,
P930,137.0,,age < 2,
P938,137.0,,age < 2,
P961,137.0,,age < 2,
P962,137.0,,age < 2,
Q000,182.0,,,
Q001,182.0,,,
Q002,182.0,,,
Q010,182.0,,,
Q011,182.0,,,
Q012,182.0,,,
Q018,182.0,,,
Q019,182.0,,,
Q02,182.0,,,
Q030,182.0,,,
Q031,182.0,,,
Q038,182.0,,,
Q039,182.0,,,
Q040,182.0,,,
Q041,182.0,,,
Q042,182.0,,,
Q043,182.0,,,
Q044,182.0,,,
Q045,182.0,,,
Q046,182.0,,,
Q048,182.0,,,
Q049,182.0,,,
Q050,182.0,,,
Q051,182.0,,,
Q052,182.0,,,
Q053,182.0,,,
Q054,182.0,,,
Q055,182.0,,,
Q056,182.0,,,
Q057,182.0,,,
Q058,182.0,,,
Q059,182.0,,,
Q060,182.0,,,
Q061,182.0,,,
Q062,182.0,,,
Q063,182.0,,,
Q064,182.0,,,
Q068,182.0,,,
Q069,182.0,,,
Q0700,182.0,,,
Q0701,182.0,,,
Q0702,182.0,,,
Q0703,182.0,,,
Q078,182.0,,,
Q079,182.0,,,
Q400,78.0,,,
Q410,78.0,,,
Q411,78.0,,,
Q412,78.0,,,
Q418,78.0,,,
Q419,78.0,,,
Q420,78.0,,,
Q421,78.0,,,
Q422,78.0,,,
Q423,78.0,,,
Q428,78.0,,,
Q429,78.0,,,
Q431,78.0,,,
Q432,78.0,,,
Q433,78.0,,,
Q442,68.0,,,
Q443,68.0,,,
Q4471,68.0,,,
Q8500,23.0,,,
Q8501,23.0,,,
Q8502,23.0,,,
Q8503,23.0,,,
Q8509,23.0,,,
Q851,23.0,,,
Q8581,23.0,,,
Q8582,23.0,,,
Q8583,23.0,,,
Q8589,23.0,,,
Q859,23.0,,,
R092,212.0,,,
R1116,137.0,,,
R180,17.0,,,
R4020,202.0,,,
R402110,202.0,,,
R402111,202.0,,,
R402112,202.0,,,
R402113,202.0,,,
R402114,202.0,,,
R402120,202.0,,,
R402121,202.0,,,
R402122,202.0,,,
R402123,202.0,,,
R402124,202.0,,,
R402210,202.0,,,
R402211,202.0,,,
R402212,202.0,,,
R402213,202.0,,,
R402214,202.0,,,
R402220,202.0,,,
R402221,202.0,,,
R402222,202.0,,,
R402223,202.0,,,
R402224,202.0,,,
R402310,202.0,,,
R402311,202.0,,,
R402312,202.0,,,
R402313,202.0,,,
R402314,202.0,,,
R402320,202.0,,,
R402321,202.0,,,
R402322,202.0,,,
R402323,202.0,,,
R402324,202.0,,,
R402430,202.0,,,
R402431,202.0,,,
R402432,202.0,,,
R402433,202.0,,,
R402434,202.0,,,
R402440,202.0,,,
R402441,202.0,,,
R402442,202.0,,,
R402443,202.0,,,
R402444,202.0,,,
R402A,202.0,,,
R403,202.0,,,
R4588,155.0,,age >= 2,
R4588,155.0,,age < 2,
R532,180.0,,,
R5600,201.0,,,
R5601,201.0,,,
R561,201.0,,,
R569,201.0,,,
R570,213.0,,,
R571,2.0,,,
R578,2.0,,,
R579,213.0,,,
R6510,2.0,,,
R6511,2.0,,,
R6520,2.0,,,
R6521,2.0,,,
S020XXA,399.0,,,
S020XXB,399.0,,,
S02101A,399.0,,,
S02101B,399.0,,,
S02102A,399.0,,,
S02102B,399.0,,,
S02109A,399.0,,,
S02109B,399.0,,,
S02110A,399.0,,,
S02110B,399.0,,,
S02111A,399.0,,,
S02111B,399.0,,,
S02112A,399.0,,,
S02112B,399.0,,,
S02113A,399.0,,,
S02113B,399.0,,,
S02118A,399.0,,,
S02118B,399.0,,,
S02119A,399.0,,,
S02119B,399.0,,,
S0211AA,399.0,,,
S0211AB,399.0,,,
S0211BA,399.0,,,
S0211BB,399.0,,,
S0211CA,399.0,,,
S0211CB,399.0,,,
S0211DA,399.0,,,
S0211DB,399.0,,,
S0211EA,399.0,,,
S0211EB,399.0,,,
S0211FA,399.0,,,
S0211FB,399.0,,,
S0211GA,399.0,,,
S0211GB,399.0,,,
S0211HA,399.0,,,
S0211HB,399.0,,,
S02121A,399.0,,,
S02121B,399.0,,,
S02122A,399.0,,,
S02122B,399.0,,,
S02129A,399.0,,,
S02129B,399.0,,,
S0219XA,399.0,,,
S0219XB,399.0,,,
S0230XA,399.0,,,
S0230XB,399.0,,,
S0231XA,399.0,,,
S0231XB,399.0,,,
S0232XA,399.0,,,
S0232XB,399.0,,,
S02400A,399.0,,,
S02400B,399.0,,,
S02401A,399.0,,,
S02401B,399.0,,,
S02402A,399.0,,,
S02402B,399.0,,,
S0240AA,399.0,,,
S0240AB,399.0,,,
S0240BA,399.0,,,
S0240BB,399.0,,,
S0240CA,399.0,,,
S0240CB,399.0,,,
S0240DA,399.0,,,
S0240DB,399.0,,,
S0240EA,399.0,,,
S0240EB,399.0,,,
S0240FA,399.0,,,
S0240FB,399.0,,,
S02411A,399.0,,,
S02411B,399.0,,,
S02412A,399.0,,,
S02412B,399.0,,,
S02413A,399.0,,,
S02413B,399.0,,,
S0242XA,399.0,,,
S0242XB,399.0,,,
S02600A,399.0,,,
S02600B,399.0,,,
S02601A,399.0,,,
S02601B,399.0,,,
S02602A,399.0,,,
S02602B,399.0,,,
S02609A,399.0,,,
S02609B,399.0,,,
S02610A,399.0,,,
S02610B,399.0,,,
S02611A,399.0,,,
S02611B,399.0,,,
S02612A,399.0,,,
S02612B,399.0,,,
S02620A,399.0,,,
S02620B,399.0,,,
S02621A,399.0,,,
S02621B,399.0,,,
S02622A,399.0,,,
S02622B,399.0,,,
S02630A,399.0,,,
S02630B,399.0,,,
S02631A,399.0,,,
S02631B,399.0,,,
S02632A,399.0,,,
S02632B,399.0,,,
S02640A,399.0,,,
S02640B,399.0,,,
S02641A,399.0,,,
S02641B,399.0,,,
S02642A,399.0,,,
S02642B,399.0,,,
S02650A,399.0,,,
S02650B,399.0,,,
S02651A,399.0,,,
S02651B,399.0,,,
S02652A,399.0,,,
S02652B,399.0,,,
S0266XA,399.0,,,
S0266XB,399.0,,,
S02670A,399.0,,,
S02670B,399.0,,,
S02671A,399.0,,,
S02671B,399.0,,,
S02672A,399.0,,,
S02672B,399.0,,,
S0269XA,399.0,,,
S0269XB,399.0,,,
S0280XA,399.0,,,
S0280XB,399.0,,,
S0281XA,399.0,,,
S0281XB,399.0,,,
S0282XA,399.0,,,
S0282XB,399.0,,,
S02831A,399.0,,,
S02831B,399.0,,,
S02832A,399.0,,,
S02832B,399.0,,,
S02839A,399.0,,,
S02839B,399.0,,,
S02841A,399.0,,,
S02841B,399.0,,,
S02842A,399.0,,,
S02842B,399.0,,,
S02849A,399.0,,,
S02849B,399.0,,,
S0285XA,399.0,,,
S0285XB,399.0,,,
S0291XA,399.0,,,
S0291XB,399.0,,,
S0292XA,399.0,,,
S0292XB,399.0,,,
S061X0A,399.0,,,
S061X1A,398.0,,,
S061X2A,398.0,,,
S061X3A,397.0,,,
S061X4A,397.0,,,
S061X5A,397.0,,,
S061X6A,397.0,,,
S061X9A,398.0,,,
S061XAA,399.0,,,
S062X0A,399.0,,,
S062X1A,398.0,,,
S062X2A,398.0,,,
S062X3A,397.0,,,
S062X4A,397.0,,,
S062X5A,397.0,,,
S062X6A,397.0,,,
S062X9A,398.0,,,
S062XAA,399.0,,,
S06300A,399.0,,,
S06301A,398.0,,,
S06302A,398.0,,,
S06303A,397.0,,,
S06304A,397.0,,,
S06305A,397.0,,,
S06306A,397.0,,,
S06309A,398.0,,,
S0630AA,399.0,,,
S06310A,399.0,,,
S06311A,398.0,,,
S06312A,398.0,,,
S06313A,397.0,,,
S06314A,397.0,,,
S06315A,397.0,,,
S06316A,397.0,,,
S06319A,398.0,,,
S0631AA,399.0,,,
S06320A,399.0,,,
S06321A,398.0,,,
S06322A,398.0,,,
S06323A,397.0,,,
S06324A,397.0,,,
S06325A,397.0,,,
S06326A,397.0,,,
S06329A,398.0,,,
S0632AA,399.0,,,
S06330A,399.0,,,
S06331A,398.0,,,
S06332A,398.0,,,
S06333A,397.0,,,
S06334A,397.0,,,
S06335A,397.0,,,
S06336A,397.0,,,
S06339A,398.0,,,
S0633AA,399.0,,,
S06340A,399.0,,,
S06341A,398.0,,,
S06342A,398.0,,,
S06343A,397.0,,,
S06344A,397.0,,,
S06345A,397.0,,,
S06346A,397.0,,,
S06349A,398.0,,,
S0634AA,399.0,,,
S06350A,399.0,,,
S06351A,398.0,,,
S06352A,398.0,,,
S06353A,397.0,,,
S06354A,397.0,,,
S06355A,397.0,,,
S06356A,397.0,,,
S06359A,398.0,,,
S0635AA,399.0,,,
S06360A,399.0,,,
S06361A,398.0,,,
S06362A,398.0,,,
S06363A,397.0,,,
S06364A,397.0,,,
S06365A,397.0,,,
S06366A,397.0,,,
S06369A,398.0,,,
S0636AA,399.0,,,
S06370A,399.0,,,
S06371A,398.0,,,
S06372A,398.0,,,
S06373A,397.0,,,
S06374A,397.0,,,
S06375A,397.0,,,
S06376A,397.0,,,
S06379A,398.0,,,
S0637AA,399.0,,,
S06380A,399.0,,,
S06381A,398.0,,,
S06382A,398.0,,,
S06383A,397.0,,,
S06384A,397.0,,,
S06385A,397.0,,,
S06386A,397.0,,,
S06389A,398.0,,,
S0638AA,399.0,,,
S064X0A,399.0,,,
S064X1A,398.0,,,
S064X2A,398.0,,,
S064X3A,397.0,,,
S064X4A,397.0,,,
S064X5A,397.0,,,
S064X6A,397.0,,,
S064X9A,398.0,,,
S064XAA,399.0,,,
S065X0A,399.0,,,
S065X1A,398.0,,,
S065X2A,398.0,,,
S065X3A,397.0,,,
S065X4A,397.0,,,
S065X5A,397.0,,,
S065X6A,397.0,,,
S065X9A,398.0,,,
S065XAA,399.0,,,
S066X0A,399.0,,,
S066X1A,398.0,,,
S066X2A,398.0,,,
S066X3A,397.0,,,
S066X4A,397.0,,,
S066X5A,397.0,,,
S066X6A,397.0,,,
S066X9A,398.0,,,
S066XAA,399.0,,,
S06810A,399.0,,,
S06811A,398.0,,,
S06812A,398.0,,,
S06813A,397.0,,,
S06814A,397.0,,,
S06815A,397.0,,,
S06816A,397.0,,,
S06819A,398.0,,,
S0681AA,399.0,,,
S06820A,399.0,,,
S06821A,398.0,,,
S06822A,398.0,,,
S06823A,397.0,,,
S06824A,397.0,,,
S06825A,397.0,,,
S06826A,397.0,,,
S06829A,398.0,,,
S0682AA,399.0,,,
S06890A,399.0,,,
S06891A,398.0,,,
S06892A,398.0,,,
S06893A,397.0,,,
S06894A,397.0,,,
S06895A,397.0,,,
S06896A,397.0,,,
S06899A,398.0,,,
S0689AA,399.0,,,
S068A0A,399.0,,,
S068A1A,398.0,,,
S068A2A,398.0,,,
S068A3A,397.0,,,
S068A4A,397.0,,,
S068A5A,397.0,,,
S068A6A,397.0,,,
S068A9A,398.0,,,
S068AAA,399.0,,,
S069X0A,399.0,,,
S069X1A,398.0,,,
S069X2A,398.0,,,
S069X3A,397.0,,,
S069X4A,397.0,,,
S069X5A,397.0,,,
S069X6A,397.0,,,
S069X9A,398.0,,,
S069XAA,399.0,,,
S06A0XA,399.0,,,
S06A1XA,399.0,,,
S12000A,401.0,,,
S12000B,401.0,,,
S12001A,401.0,,,
S12001B,401.0,,,
S1201XA,401.0,,,
S1201XB,401.0,,,
S1202XA,401.0,,,
S1202XB,401.0,,,
S12030A,401.0,,,
S12030B,401.0,,,
S12031A,401.0,,,
S12031B,401.0,,,
S12040A,401.0,,,
S12040B,401.0,,,
S12041A,401.0,,,
S12041B,401.0,,,
S12090A,401.0,,,
S12090B,401.0,,,
S12091A,401.0,,,
S12091B,401.0,,,
S12100A,401.0,,,
S12100B,401.0,,,
S12101A,401.0,,,
S12101B,401.0,,,
S12110A,401.0,,,
S12110B,401.0,,,
S12111A,401.0,,,
S12111B,401.0,,,
S12112A,401.0,,,
S12112B,401.0,,,
S12120A,401.0,,,
S12120B,401.0,,,
S12121A,401.0,,,
S12121B,401.0,,,
S12130A,401.0,,,
S12130B,401.0,,,
S12131A,401.0,,,
S12131B,401.0,,,
S1214XA,401.0,,,
S1214XB,401.0,,,
S12150A,401.0,,,
S12150B,401.0,,,
S12151A,401.0,,,
S12151B,401.0,,,
S12190A,401.0,,,
S12190B,401.0,,,
S12191A,401.0,,,
S12191B,401.0,,,
S12200A,401.0,,,
S12200B,401.0,,,
S12201A,401.0,,,
S12201B,401.0,,,
S12230A,401.0,,,
S12230B,401.0,,,
S12231A,401.0,,,
S12231B,401.0,,,
S1224XA,401.0,,,
S1224XB,401.0,,,
S12250A,401.0,,,
S12250B,401.0,,,
S12251A,401.0,,,
S12251B,401.0,,,
S12290A,401.0,,,
S12290B,401.0,,,
S12291A,401.0,,,
S12291B,401.0,,,
S12300A,401.0,,,
S12300B,401.0,,,
S12301A,401.0,,,
S12301B,401.0,,,
S12330A,401.0,,,
S12330B,401.0,,,
S12331A,401.0,,,
S12331B,401.0,,,
S1234XA,401.0,,,
S1234XB,401.0,,,
S12350A,401.0,,,
S12350B,401.0,,,
S12351A,401.0,,,
S12351B,401.0,,,
S12390A,401.0,,,
S12390B,401.0,,,
S12391A,401.0,,,
S12391B,401.0,,,
S12400A,401.0,,,
S12400B,401.0,,,
S12401A,401.0,,,
S12401B,401.0,,,
S12430A,401.0,,,
S12430B,401.0,,,
S12431A,401.0,,,
S12431B,401.0,,,
S1244XA,401.0,,,
S1244XB,401.0,,,
S12450A,401.0,,,
S12450B,401.0,,,
S12451A,401.0,,,
S12451B,401.0,,,
S12490A,401.0,,,
S12490B,401.0,,,
S12491A,401.0,,,
S12491B,401.0,,,
S12500A,401.0,,,
S12500B,401.0,,,
S12501A,401.0,,,
S12501B,401.0,,,
S12530A,401.0,,,
S12530B,401.0,,,
S12531A,401.0,,,
S12531B,401.0,,,
S1254XA,401.0,,,
S1254XB,401.0,,,
S12550A,401.0,,,
S12550B,401.0,,,
S12551A,401.0,,,
S12551B,401.0,,,
S12590A,401.0,,,
S12590B,401.0,,,
S12591A,401.0,,,
S12591B,401.0,,,
S12600A,401.0,,,
S12600B,401.0,,,
S12601A,401.0,,,
S12601B,401.0,,,
S12630A,401.0,,,
S12630B,401.0,,,
S12631A,401.0,,,
S12631B,401.0,,,
S1264XA,401.0,,,
S1264XB,401.0,,,
S12650A,401.0,,,
S12650B,401.0,,,
S12651A,401.0,,,
S12651B,401.0,,,
S12690A,401.0,,,
S12690B,401.0,,,
S12691A,401.0,,,
S12691B,401.0,,,
S128XXA,401.0,,,
S129XXA,401.0,,,
S140XXA,182.0,,,
S140XXD,182.0,,,
S14101A,182.0,,,
S14101D,182.0,,,
S14102A,182.0,,,
S14102D,182.0,,,
S14103A,182.0,,,
S14103D,182.0,,,
S14104A,182.0,,,
S14104D,182.0,,,
S14105A,182.0,,,
S14105D,182.0,,,
S14106A,182.0,,,
S14106D,182.0,,,
S14107A,182.0,,,
S14107D,182.0,,,
S14108A,182.0,,,
S14108D,182.0,,,
S14109A,182.0,,,
S14109D,182.0,,,
S14111A,180.0,,,
S14111D,180.0,,,
S14111S,180.0,,,
S14112A,180.0,,,
S14112D,180.0,,,
S14112S,180.0,,,
S14113A,180.0,,,
S14113D,180.0,,,
S14113S,180.0,,,
S14114A,180.0,,,
S14114D,180.0,,,
S14114S,180.0,,,
S14115A,180.0,,,
S14115D,180.0,,,
S14115S,180.0,,,
S14116A,180.0,,,
S14116D,180.0,,,
S14116S,180.0,,,
S14117A,180.0,,,
S14117D,180.0,,,
S14117S,180.0,,,
S14118A,180.0,,,
S14118D,180.0,,,
S14118S,180.0,,,
S14119A,180.0,,,
S14119D,180.0,,,
S14119S,180.0,,,
S14121A,182.0,,,
S14121D,182.0,,,
S14122A,182.0,,,
S14122D,182.0,,,
S14123A,182.0,,,
S14123D,182.0,,,
S14124A,182.0,,,
S14124D,182.0,,,
S14125A,182.0,,,
S14125D,182.0,,,
S14126A,182.0,,,
S14126D,182.0,,,
S14127A,182.0,,,
S14127D,182.0,,,
S14128A,182.0,,,
S14128D,182.0,,,
S14129A,182.0,,,
S14129D,182.0,,,
S14131A,182.0,,,
S14131D,182.0,,,
S14132A,182.0,,,
S14132D,182.0,,,
S14133A,182.0,,,
S14133D,182.0,,,
S14134A,182.0,,,
S14134D,182.0,,,
S14135A,182.0,,,
S14135D,182.0,,,
S14136A,182.0,,,
S14136D,182.0,,,
S14137A,182.0,,,
S14137D,182.0,,,
S14138A,182.0,,,
S14138D,182.0,,,
S14139A,182.0,,,
S14139D,182.0,,,
S14141A,182.0,,,
S14141D,182.0,,,
S14142A,182.0,,,
S14142D,182.0,,,
S14143A,182.0,,,
S14143D,182.0,,,
S14144A,182.0,,,
S14144D,182.0,,,
S14145A,182.0,,,
S14145D,182.0,,,
S14146A,182.0,,,
S14146D,182.0,,,
S14147A,182.0,,,
S14147D,182.0,,,
S14148A,182.0,,,
S14148D,182.0,,,
S14149A,182.0,,,
S14149D,182.0,,,
S14151A,182.0,,,
S14151D,182.0,,,
S14152A,182.0,,,
S14152D,182.0,,,
S14153A,182.0,,,
S14153D,182.0,,,
S14154A,182.0,,,
S14154D,182.0,,,
S14155A,182.0,,,
S14155D,182.0,,,
S14156A,182.0,,,
S14156D,182.0,,,
S14157A,182.0,,,
S14157D,182.0,,,
S14158A,182.0,,,
S14158D,182.0,,,
S14159A,182.0,,,
S14159D,182.0,,,
S22000A,401.0,,,
S22000B,401.0,,,
S22001A,401.0,,,
S22001B,401.0,,,
S22002A,401.0,,,
S22002B,401.0,,,
S22008A,401.0,,,
S22008B,401.0,,,
S22009A,401.0,,,
S22009B,401.0,,,
S22010A,401.0,,,
S22010B,401.0,,,
S22011A,401.0,,,
S22011B,401.0,,,
S22012A,401.0,,,
S22012B,401.0,,,
S22018A,401.0,,,
S22018B,401.0,,,
S22019A,401.0,,,
S22019B,401.0,,,
S22020A,401.0,,,
S22020B,401.0,,,
S22021A,401.0,,,
S22021B,401.0,,,
S22022A,401.0,,,
S22022B,401.0,,,
S22028A,401.0,,,
S22028B,401.0,,,
S22029A,401.0,,,
S22029B,401.0,,,
S22030A,401.0,,,
S22030B,401.0,,,
S22031A,401.0,,,
S22031B,401.0,,,
S22032A,401.0,,,
S22032B,401.0,,,
S22038A,401.0,,,
S22038B,401.0,,,
S22039A,401.0,,,
S22039B,401.0,,,
S22040A,401.0,,,
S22040B,401.0,,,
S22041A,401.0,,,
S22041B,401.0,,,
S22042A,401.0,,,
S22042B,401.0,,,
S22048A,401.0,,,
S22048B,401.0,,,
S22049A,401.0,,,
S22049B,401.0,,,
S22050A,401.0,,,
S22050B,401.0,,,
S22051A,401.0,,,
S22051B,401.0,,,
S22052A,401.0,,,
S22052B,401.0,,,
S22058A,401.0,,,
S22058B,401.0,,,
S22059A,401.0,,,
S22059B,401.0,,,
S22060A,401.0,,,
S22060B,401.0,,,
S22061A,401.0,,,
S22061B,401.0,,,
S22062A,401.0,,,
S22062B,401.0,,,
S22068A,401.0,,,
S22068B,401.0,,,
S22069A,401.0,,,
S22069B,401.0,,,
S22070A,401.0,,,
S22070B,401.0,,,
S22071A,401.0,,,
S22071B,401.0,,,
S22072A,401.0,,,
S22072B,401.0,,,
S22078A,401.0,,,
S22078B,401.0,,,
S22079A,401.0,,,
S22079B,401.0,,,
S22080A,401.0,,,
S22080B,401.0,,,
S22081A,401.0,,,
S22081B,401.0,,,
S22082A,401.0,,,
S22082B,401.0,,,
S22088A,401.0,,,
S22088B,401.0,,,
S22089A,401.0,,,
S22089B,401.0,,,
S240XXA,182.0,,,
S240XXD,182.0,,,
S24101A,182.0,,,
S24101D,182.0,,,
S24102A,182.0,,,
S24102D,182.0,,,
S24103A,182.0,,,
S24103D,182.0,,,
S24104A,182.0,,,
S24104D,182.0,,,
S24109A,182.0,,,
S24109D,182.0,,,
S24111A,181.0,,,
S24111D,181.0,,,
S24111S,181.0,,,
S24112A,181.0,,,
S24112D,181.0,,,
S24112S,181.0,,,
S24113A,181.0,,,
S24113D,181.0,,,
S24113S,181.0,,,
S24114A,181.0,,,
S24114D,181.0,,,
S24114S,181.0,,,
S24119A,181.0,,,
S24119D,181.0,,,
S24119S,181.0,,,
S24131A,182.0,,,
S24131D,182.0,,,
S24132A,182.0,,,
S24132D,182.0,,,
S24133A,182.0,,,
S24133D,182.0,,,
S24134A,182.0,,,
S24134D,182.0,,,
S24139A,182.0,,,
S24139D,182.0,,,
S24141A,182.0,,,
S24141D,182.0,,,
S24142A,182.0,,,
S24142D,182.0,,,
S24143A,182.0,,,
S24143D,182.0,,,
S24144A,182.0,,,
S24144D,182.0,,,
S24149A,182.0,,,
S24149D,182.0,,,
S24151A,182.0,,,
S24151D,182.0,,,
S24152A,182.0,,,
S24152D,182.0,,,
S24153A,182.0,,,
S24153D,182.0,,,
S24154A,182.0,,,
S24154D,182.0,,,
S24159A,182.0,,,
S24159D,182.0,,,
S32000A,401.0,,,
S32000B,401.0,,,
S32001A,401.0,,,
S32001B,401.0,,,
S32002A,401.0,,,
S32002B,401.0,,,
S32008A,401.0,,,
S32008B,401.0,,,
S32009A,401.0,,,
S32009B,401.0,,,
S32010A,401.0,,,
S32010B,401.0,,,
S32011A,401.0,,,
S32011B,401.0,,,
S32012A,401.0,,,
S32012B,401.0,,,
S32018A,401.0,,,
S32018B,401.0,,,
S32019A,401.0,,,
S32019B,401.0,,,
S32020A,401.0,,,
S32020B,401.0,,,
S32021A,401.0,,,
S32021B,401.0,,,
S32022A,401.0,,,
S32022B,401.0,,,
S32028A,401.0,,,
S32028B,401.0,,,
S32029A,401.0,,,
S32029B,401.0,,,
S32030A,401.0,,,
S32030B,401.0,,,
S32031A,401.0,,,
S32031B,401.0,,,
S32032A,401.0,,,
S32032B,401.0,,,
S32038A,401.0,,,
S32038B,401.0,,,
S32039A,401.0,,,
S32039B,401.0,,,
S32040A,401.0,,,
S32040B,401.0,,,
S32041A,401.0,,,
S32041B,401.0,,,
S32042A,401.0,,,
S32042B,401.0,,,
S32048A,401.0,,,
S32048B,401.0,,,
S32049A,401.0,,,
S32049B,401.0,,,
S32050A,401.0,,,
S32050B,401.0,,,
S32051A,401.0,,,
S32051B,401.0,,,
S32052A,401.0,,,
S32052B,401.0,,,
S32058A,401.0,,,
S32058B,401.0,,,
S32059A,401.0,,,
S32059B,401.0,,,
S3210XA,401.0,,,
S3210XB,401.0,,,
S32110A,401.0,,,
S32110B,401.0,,,
S32111A,401.0,,,
S32111B,401.0,,,
S32112A,401.0,,,
S32112B,401.0,,,
S32119A,401.0,,,
S32119B,401.0,,,
S32120A,401.0,,,
S32120B,401.0,,,
S32121A,401.0,,,
S32121B,401.0,,,
S32122A,401.0,,,
S32122B,401.0,,,
S32129A,401.0,,,
S32129B,401.0,,,
S32130A,401.0,,,
S32130B,401.0,,,
S32131A,401.0,,,
S32131B,401.0,,,
S32132A,401.0,,,
S32132B,401.0,,,
S32139A,401.0,,,
S32139B,401.0,,,
S3214XA,401.0,,,
S3214XB,401.0,,,
S3215XA,401.0,,,
S3215XB,401.0,,,
S3216XA,401.0,,,
S3216XB,401.0,,,
S3217XA,401.0,,,
S3217XB,401.0,,,
S3219XA,401.0,,,
S3219XB,401.0,,,
S322XXA,401.0,,,
S322XXB,401.0,,,
S32301A,402.0,,,
S32301B,402.0,,,
S32302A,402.0,,,
S32302B,402.0,,,
S32309A,402.0,,,
S32309B,402.0,,,
S32311A,402.0,,,
S32311B,402.0,,,
S32312A,402.0,,,
S32312B,402.0,,,
S32313A,402.0,,,
S32313B,402.0,,,
S32314A,402.0,,,
S32314B,402.0,,,
S32315A,402.0,,,
S32315B,402.0,,,
S32316A,402.0,,,
S32316B,402.0,,,
S32391A,402.0,,,
S32391B,402.0,,,
S32392A,402.0,,,
S32392B,402.0,,,
S32399A,402.0,,,
S32399B,402.0,,,
S32401A,402.0,,,
S32401B,402.0,,,
S32402A,402.0,,,
S32402B,402.0,,,
S32409A,402.0,,,
S32409B,402.0,,,
S32411A,402.0,,,
S32411B,402.0,,,
S32412A,402.0,,,
S32412B,402.0,,,
S32413A,402.0,,,
S32413B,402.0,,,
S32414A,402.0,,,
S32414B,402.0,,,
